Name,Asset Serial Number,Make,Model,Odometer,Odometer unit of measure,Odometer Last Reported Time,Sample Meter,Hour meter unit of measure,Sample Date,Fluid Sample,Lab report number,Lifetime Energy Generated Value,Service Meter Unit,Lifetime Energy Generated Timestamp,Lifetime Fuel Consumed Value,Service Meter Unit,Lifetime Fuel Consumed Timestamp,Severity,Recommendation,Odometer Value,Service Meter Unit,Odometer Timestamp,Hours Value,Service Meter Unit,Analysis Date,Last Known Location,Last Known Location Last Reported Time
030-001,MK900524,CAT,980,13809.4733782,mi,2024-05-04T00:06:12-06:00,4925.276717996,h,2023-07-20T00:00Z,COMANDO F DIANT DIR,U330-53234-2283,,,,37622.7248182652,usGal,2024-05-04T00:06:12-06:00,Monitor Compartment,"Os teores de Ferro e Cobre associado aos traços de limalhas ferrosas, podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.",,,,1769.0,h,2023-08-25T06:17:08-06:00,"Itaituba, Brazil 68180",2024-05-04T00:06:12-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2023-07-20T00:00Z,SISTEMA HIDRÁULICO,U330-53234-2273,,,,,,,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros. Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Não é necessário trocar o óleo. Nova amostra em intervalo regular.",,,,2490.0,h,2023-08-25T05:01:12-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,COMANDO F TRAS DIR,U330-53234-2262,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste prematuro de engrenagens. É indicado realizar descontaminação por “flushing”ou filtragem do óleo.  Trocar o óleo e coletar nova amostra regularmente.",,,,2443.0,h,2023-08-25T04:56:43-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,RADIADOR,U060-53237-9082,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.,,,,2443.0,h,2023-08-30T05:13:02-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,SISTEMA DE DIREÇÃO,U330-53234-2267,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,2443.0,h,2023-08-25T04:59:34-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,DIFERENCIAL TRASEIRO,U330-53234-2259,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. A amostra apresentou impurezas na análise visual.  Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.,,,,2443.0,h,2023-08-25T04:53:39-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,RODA DIANT ESQ,U330-53234-2260,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,Monitor Compartment,"O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Verificar as horas do óleo, pois estão discrepantes.",,,,2443.0,h,2023-08-25T04:54:53-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,MOTOR,U330-53234-2266,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,Monitor Compartment,"Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Essa condição pode causar falha na lubrificação e desgaste dos componentes internos. Verificar na inspeção diária excesso de operação em marcha lenta e consumo de óleo motor. Na próxima revisão verificar sistema de injeção (ajuste, danos nas vedações/desempenho dos bicos/unidades injetoras), bomba de transferência e pressão de óleo motor.  Coletar nova amostra regularmente.",,,,2443.0,h,2023-08-25T04:58:13-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,COMANDO F TRAS ESQ,U330-53234-2264,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste prematuro de engrenagens. É indicado realizar descontaminação por “flushing”ou filtragem do óleo.  Trocar o óleo e coletar nova amostra regularmente.",,,,2443.0,h,2023-08-25T04:57:24-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,SISTEMA HIDRÁULICO,U330-53234-2263,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,2443.0,h,2023-08-25T04:57:04-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,TRANSMISSÃO,U330-53234-2268,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros (se aplicável). Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações. Na próxima revisão trocar o filtro de óleo para um de alta eficiência, se aplicávele rodar por 250 horas ou efetuar diálise no óleo.  Coletar nova amostra regularmente.",,,,2443.0,h,2023-08-25T04:59:47-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
040-002,KYD02702,CAT,777E,143743.4932688,mi,2024-05-19T14:02:42-06:00,7161.822673898,h,2023-07-19T00:00Z,RODA DIANT ESQ,U330-53234-2261,,,,109649.55159936401,usGal,2024-05-19T14:02:42-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens.  A amostra apresentou impurezas na análise visual.  Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente. Verificar o motivo do envio de duas amostras na mesma data.,,,,2443.0,h,2023-08-25T04:55:30-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:21-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-07-18T00:00Z,COMANDO GIRO ESQ,U330-53234-2246,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,Action Required,O elevado teor de Ferro pode indicar desgaste em engrenagens. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra na metade do período normal de coleta.  Baixa viscosidade com relação ao tipo de óleo informado.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.,,,,2201.0,h,2023-08-25T04:47:05-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-07-18T00:00Z,RADIADOR,U060-53237-9070,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.,,,,2201.0,h,2023-08-30T05:10:41-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-07-18T00:00Z,MOTOR,U330-53234-2250,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,Action Required,"Os altos valores de oxidação e sulfatação indicam degradação do óleo e podem ocasionar desgaste nas camisas, eixos comandos, engrenagem, válvulas, anéis de segmento, pistões, arruelas de encostos, casquilhos e buchas, evidenciado pelos teores de Ferro, Chumbo e Cobre. Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível Verificar imediatamente aumento da temperatura de operação, eficiência do sistema de arrefecimento, extensão do período de troca do óleo, verificar sistema de injeção, sopro no cárter e qualidade do combustível utilizado.  Coletar nova amostra na metade do período.",,,,2201.0,h,2023-08-28T00:32:01-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-07-18T00:00Z,COMANDO GIRO DIR,U330-53234-2248,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens e rolamentos, evidenciado pelos teores de Ferro e Cromo. Verificar imediatamente danos nas vedações, ruídos anormais e presença de limalhas.  Coletar nova amostra na metade do período normal de coleta.  Baixa viscosidade com relação ao tipo de óleo informado.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,2201.0,h,2023-08-25T04:49:58-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-07-18T00:00Z,COMANDO F TRAS DIR,U330-53234-2247,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens e rolamentos, evidenciado pelos teores de Ferro e Cromo. Verificar imediatamente danos nas vedações, ruídos anormais e presença de limalhas.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Baixa viscosidade com relação ao tipo de óleo informado.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,2201.0,h,2023-08-25T04:47:46-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-07-18T00:00Z,COMANDO F TRAS ESQ,U330-53234-2245,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,Action Required,"A Contaminação excessiva por água pode causar degradação do óleo, falha na lubrificação e ocasionar desgaste, evidenciado pelos traços de limalhas ferrosas. Verificar imediatamente procedimento de limpeza do equipamento, infiltração de água e danos nas vedações. (A contaminação excessiva por água impossibilitou análise completa).  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,2201.0,h,2023-08-25T04:46:27-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-07-18T00:00Z,SISTEMA HIDRÁULICO,U330-53234-2249,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,2201.0,h,2023-08-25T04:50:29-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,SISTEMA DE DIREÇÃO,U330-53234-2302,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros. Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Coletar nova amostra regularmente.",,,,2431.0,h,2023-08-25T06:26:06-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,DIFERENCIAL TRASEIRO,U330-53234-2224,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.",,,,2431.0,h,2023-08-25T04:29:19-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,SISTEMA HIDRÁULICO,U330-53234-2223,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,2431.0,h,2023-08-25T04:28:56-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,MOTOR,U330-53234-2300,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,Monitor Compartment,"Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Essa condição pode causar falha na lubrificação e desgaste dos componentes internos. Verificar na inspeção diária excesso de operação em marcha lenta e consumo de óleo motor. Na próxima revisão verificar sistema de injeção (ajuste, danos nas vedações/desempenho dos bicos/unidades injetoras), bomba de transferência e pressão de óleo motor.  Coletar nova amostra regularmente.",,,,2431.0,h,2023-08-25T06:25:16-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,TRANSMISSÃO,U330-53234-2295,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros (se aplicável). Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações. Na próxima revisão trocar o filtro de óleo para um de alta eficiência, se aplicávele rodar por 250 horas ou efetuar diálise no óleo.  Não é necessário trocar o óleo. Nova amostra em intervalo regular.",,,,2431.0,h,2023-08-25T06:23:48-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,COMANDO F TRAS ESQ,U330-53234-2298,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste prematuro de engrenagens. É indicado realizar descontaminação por “flushing”ou filtragem do óleo.  Trocar o óleo e coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2431.0,h,2023-08-25T06:24:05-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,COMANDO F TRAS DIR,U330-53234-2303,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste prematuro de engrenagens. É indicado realizar descontaminação por “flushing”ou filtragem do óleo.  Trocar o óleo e coletar nova amostra regularmente.",,,,2431.0,h,2023-08-25T06:26:28-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,RADIADOR,U060-53237-9171,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.,,,,2431.0,h,2023-08-30T05:51:39-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,RODA DIANT ESQ,U330-53234-2299,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,Action Required,"Verificar procedimento de coleta e identificação das amostras. Os resultados apresentados de V100, Infra Vermelho e aditivos não  assemelham as características do compartimento e/ou lubrificante anteriormente aplicado.  Enviar nova amostra imediatamente.",,,,2431.0,h,2023-08-28T00:32:35-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2023-07-17T00:00Z,RODA DIANT DIR,U330-53234-2301,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,Action Required,"Verificar procedimento de coleta e identificação das amostras. Os resultados apresentados de V100, Infra Vermelho e aditivos não  assemelham as características do compartimento e/ou lubrificante anteriormente aplicado.  Enviar nova amostra imediatamente.",,,,2431.0,h,2023-08-28T00:32:52-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
040-008,7W802677,CAT,777-05,33087.4465161,mi,2024-05-19T20:33:22-06:00,5818.764655008,h,2023-07-04T00:00Z,DIFERENCIAL TRASEIRO,U330-53234-2222,,,,82491.31976343761,usGal,2024-05-19T20:33:22-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,1087.0,h,2023-08-25T04:28:47-06:00,"Itaituba, Brazil 68180",2024-05-19T20:33:22-06:00
030-001,MK900524,CAT,980,13809.4733782,mi,2024-05-04T00:06:12-06:00,4925.276717996,h,2023-07-02T00:00Z,DIFERENCIAL TRASEIRO,U330-53214-2671,,,,37622.7248182652,usGal,2024-05-04T00:06:12-06:00,Action Required,"Os teores de Ferro e Cobre associado a traços de limalhas ferrosas podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Coletar nova amostra na metade do período normal de coleta.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,1621.0,h,2023-08-07T09:18:42-06:00,"Itaituba, Brazil 68180",2024-05-04T00:06:12-06:00
030-001,MK900524,CAT,980,13809.4733782,mi,2024-05-04T00:06:12-06:00,4925.276717996,h,2023-07-02T00:00Z,TRANSMISSÃO PS,U330-53214-2673,,,,37622.7248182652,usGal,2024-05-04T00:06:12-06:00,Monitor Compartment,O teor de Ferro pode indicar possíveis desgastes em mancais e engrenagens.  Verificar na inspeção diária ruídos anormais e dificuldade na troca de marcha. Na próxima revisão verificar presença de limalhas. Avaliar modo de operação e aplicação do equipamento.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,1621.0,h,2023-08-07T09:21:24-06:00,"Itaituba, Brazil 68180",2024-05-04T00:06:12-06:00
030-001,MK900524,CAT,980,13809.4733782,mi,2024-05-04T00:06:12-06:00,4925.276717996,h,2023-07-02T00:00Z,DIFERENCIAL DIANTEIRO,U330-53214-2675,,,,37622.7248182652,usGal,2024-05-04T00:06:12-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Coletar nova amostra na metade do período normal de coleta.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,0.0,h,2023-08-07T09:23:50-06:00,"Itaituba, Brazil 68180",2024-05-04T00:06:12-06:00
030-001,MK900524,CAT,980,13809.4733782,mi,2024-05-04T00:06:12-06:00,4925.276717996,h,2023-07-02T00:00Z,SISTEMA HIDRÁULICO,U330-53214-2672,,,,37622.7248182652,usGal,2024-05-04T00:06:12-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,1621.0,h,2023-08-07T09:18:52-06:00,"Itaituba, Brazil 68180",2024-05-04T00:06:12-06:00
030-001,MK900524,CAT,980,13809.4733782,mi,2024-05-04T00:06:12-06:00,4925.276717996,h,2023-07-02T00:00Z,MOTOR,U330-53214-2674,,,,37622.7248182652,usGal,2024-05-04T00:06:12-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgastes nas camisas, eixos comandos, engrenagens, válvulas, arruelas de encostos, casquilhos e buchas. O alto valor de oxidação indica superaquecimento, degradação do óleo e pode gerar desgaste. Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Verificar imediatamente limalhas no filtro, nível, pressão e histórico de complemento de óleo, vibrações e ruídos anormais.  Coletar nova amostra na metade do período normal de coleta.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,1621.0,h,2023-08-07T09:22:57-06:00,"Itaituba, Brazil 68180",2024-05-04T00:06:12-06:00
030-001,MK900524,CAT,980,13809.4733782,mi,2024-05-04T00:06:12-06:00,4925.276717996,h,2023-07-02T00:00Z,RADIADOR,U060-53220-9062,,,,37622.7248182652,usGal,2024-05-04T00:06:12-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,1621.0,h,2023-08-10T00:43:21-06:00,"Itaituba, Brazil 68180",2024-05-04T00:06:12-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2023-07-01T00:00Z,RODA DIANT ESQ,U330-53214-2766,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste nos rolamentos. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,2108.6,h,2023-08-07T08:38:17-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2023-07-01T00:00Z,COMANDO F TRAS DIR,U330-53214-2699,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste prematuro de engrenagens. É indicado realizar descontaminação por “flushing”ou filtragem do óleo.  Coletar nova amostra regularmente.  Verificar o tipo de óleo informado e utilizado.  Alta viscosidade com relação ao tipo de óleo informado.",,,,2108.0,h,2023-08-07T09:37:16-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2023-07-01T00:00Z,RODA DIANT DIR,U330-53214-2701,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2108.0,h,2023-08-07T09:16:47-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2023-07-01T00:00Z,TRANSMISSÃO,U330-53214-2703,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares. Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,2108.0,h,2023-08-07T09:41:28-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2023-07-01T00:00Z,MOTOR,U330-53214-2765,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,"Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Essa condição pode causar falha na lubrificação e desgaste dos componentes internos. Verificar na inspeção diária excesso de operação em marcha lenta e consumo de óleo motor. Na próxima revisão verificar sistema de injeção (ajuste, danos nas vedações/desempenho dos bicos/unidades injetoras), bomba de transferência e pressão de óleo motor.  Coletar nova amostra regularmente.  Verificar as horas do óleo, pois estão discrepantes.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,2108.6,h,2023-08-07T08:37:12-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
